phase	epoch	g_loss	pre_d_loss	pre_real_prob	pre_fake_prob	pre_accuracy	post_d_loss	post_real_prob	post_fake_prob	post_accuracy
adv-train-epoch	158	0.2153	0.0008	0.9999	0.0003	0.9998	0.0004	1.0000	0.0002
adv-train-epoch	159	1.4234	0.0017	1.0000	0.0006	0.9997	0.0015	1.0000	0.0004
adv-train-epoch	160	1.8017	0.0004	1.0000	0.0002	0.9999	0.0004	0.9999	0.0001
adv-train-epoch	161	0.8905	0.0006	0.9998	0.0002	0.9998	0.0012	1.0000	0.0006
adv-train-epoch	162	0.2248	0.0018	1.0000	0.0006	0.9997	0.0013	1.0000	0.0005
adv-train-epoch	163	0.6597	0.0008	1.0000	0.0005	0.9997	0.0011	1.0000	0.0006
adv-train-epoch	164	1.0081	0.0003	1.0000	0.0002	0.9999	0.0002	1.0000	0.0000
adv-train-epoch	165	0.0005	0.0003	1.0000	0.0001	0.9999	0.0006	1.0000	0.0002
adv-train-epoch	166	0.9373	0.0006	1.0000	0.0004	0.9998	0.0006	1.0000	0.0001
adv-train-epoch	167	0.6241	0.0010	1.0000	0.0001	0.9999	0.0009	1.0000	0.0003
adv-train-epoch	168	0.3830	0.0013	1.0000	0.0006	0.9997	0.0005	1.0000	0.0002
adv-train-epoch	169	2.5005	0.0005	1.0000	0.0002	0.9999	0.0007	1.0000	0.0004
adv-train-epoch	170	1.0593	0.0007	1.0000	0.0003	0.9998	0.0011	0.9999	0.0004
adv-train-epoch	171	0.9942	0.0011	0.9999	0.0003	0.9998	0.0008	1.0000	0.0003
adv-train-epoch	172	0.0100	0.0022	1.0000	0.0006	0.9997	0.0014	0.9999	0.0004
adv-train-epoch	173	1.2123	0.0006	0.9999	0.0003	0.9998	0.0014	1.0000	0.0004
adv-train-epoch	174	0.8560	0.0004	1.0000	0.0002	0.9999	0.0005	1.0000	0.0001
adv-train-epoch	175	0.5756	0.0012	1.0000	0.0003	0.9998	0.0010	1.0000	0.0003
adv-train-epoch	176	0.2852	0.0007	1.0000	0.0002	0.9999	0.0007	0.9999	0.0002
adv-train-epoch	177	0.9742	0.0010	0.9999	0.0005	0.9997	0.0007	1.0000	0.0004
adv-train-epoch	178	0.7899	0.0006	1.0000	0.0002	0.9999	0.0005	0.9999	0.0002
adv-train-epoch	179	1.1633	0.0003	0.9999	0.0000	0.9999	0.0006	1.0000	0.0002
adv-train-epoch	180	2.9259	0.0012	1.0000	0.0005	0.9998	0.0007	1.0000	0.0003
adv-train-epoch	181	0.9968	0.0004	1.0000	0.0002	0.9999	0.0007	1.0000	0.0003
adv-train-epoch	182	1.3801	0.0007	1.0000	0.0002	0.9999	0.0006	1.0000	0.0002
adv-train-epoch	183	0.4544	0.0004	1.0000	0.0002	0.9999	0.0004	1.0000	0.0003
adv-train-epoch	184	0.3489	0.0007	1.0000	0.0004	0.9998	0.0007	1.0000	0.0003
adv-train-epoch	185	1.5690	0.0004	1.0000	0.0002	0.9999	0.0005	1.0000	0.0002
adv-train-epoch	186	0.6513	0.0004	1.0000	0.0002	0.9999	0.0007	1.0000	0.0003
adv-train-epoch	187	1.0384	0.0012	1.0000	0.0004	0.9998	0.0016	1.0000	0.0003
adv-train-epoch	188	0.5929	0.0014	1.0000	0.0004	0.9998	0.0008	1.0000	0.0004
adv-train-epoch	189	0.5395	0.0002	1.0000	0.0001	0.9999	0.0002	1.0000	0.0001
adv-train-epoch	190	0.8579	0.0016	1.0000	0.0004	0.9998	0.0009	0.9999	0.0002
adv-train-epoch	191	0.1662	0.0003	0.9999	0.0000	0.9999	0.0007	1.0000	0.0003
adv-train-epoch	192	1.2456	0.0002	1.0000	0.0001	1.0000	0.0004	1.0000	0.0001
adv-train-epoch	193	0.9821	0.0003	1.0000	0.0001	0.9999	0.0004	1.0000	0.0001
adv-train-epoch	194	0.5247	0.0004	1.0000	0.0001	1.0000	0.0004	1.0000	0.0001
adv-train-epoch	195	0.0165	0.0003	1.0000	0.0001	0.9999	0.0003	1.0000	0.0001
adv-train-epoch	196	1.5605	0.0008	0.9999	0.0004	0.9998	0.0005	1.0000	0.0002
adv-train-epoch	197	0.3906	0.0004	1.0000	0.0001	0.9999	0.0005	1.0000	0.0002
adv-train-epoch	198	0.6664	0.0015	1.0000	0.0005	0.9997	0.0016	1.0000	0.0005
adv-train-epoch	199	0.9491	0.0013	1.0000	0.0002	0.9999	0.0017	1.0000	0.0004
